0x000000000000000000000000000000000000291c,7153607089582780257695,7153607089582780257695
0x000000000000000000000000000000000000dead,1139574564006588925,1139574564006588925
0x000000000000cb53d776774284822b1298ade47f,4,3
0x00000000006004dfb6ab427a47994f2a6a4f6334,1,2
0x00000000008c4fb1c916e0c88fd4cc402d935e7d,1477111840,2
0x00000000009726632680fb29d3f7a9734e3010e2,120664919412622969336,0
0x000000005736775feb0c8568e7dee77222a26880,1,1
0x0000000099cb7fc48a935bceb9f05bbae54e8987,1,3
0x00000000b7ca7e12dcc72290d1fe47b2ef14c607,1,2
0x0000000120a9fdd7e0203f7b972a0f26a006575f,94034553283995019631,0
0x00000004e6c1e31d1bb121aed19f0e4ca5416f2c,6010736029093836085660,385223878229
0x0000007c68390193776e8b44df3b698d311070b9,1477111840,1
0x000000c52b33fa71614810224771dc8f3255b220,1,2
0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,2993587942991196156,17767621072732817452
0x000ea6df3b680cb96f66a42041235d1ed776ef4f,27881650456297727304,27881650456297727304
0x001567a8c6d23f42dec6442bd937f93b44834e29,357083786703759223342,0
0x0031a2d5ea5b69bcb8e191f5f0ae7919e9c9f0db,104177533400770896531,0
0x00369b46cd0c232ff5dc1d376248c4954ce645ee,105687500579068429411731,372204576105
0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,27881650456297727304,27881650456297727304
0x004098bb5b1d5285e4347bfebfe65b36d20fc697,2874904834879705691841,0
0x007bdba98755739ab84a56be355234a1fb64b3e2,130179566568080895805,130179566568080895805
0x0082f51100d2a80f086876fa7a99f1586efb6c8e,1604942253119918190754,1099258468185794270
0x00900ac43b253b73043f7f3d7724a0313aa91776,284370931101538446004,284370931101538446004
0x0090eb43008a030065000000e70099482c00b6df,2989118412585869266,2023623621907361428
0x00917c372fa5e0c7fe8ecc04ceea2670e18d3786,27881650456297727304,2813857617897163
0x009c4a0eb37d85553b31d61390c4e7e244c869e7,6008599959885179009335,0
0x00ac3006e20c3b06ae71e897b56b475622601293,117104634587311630921,0
0x00d005f436a3c6d8f232e899dad474df18b47f7b,120581122278280661902,2267384167795594
0x00e9fbb12f6b0325cdf29d93be33f393556e5fdd,1206064075780709054943,1
0x00f5ae692d8934728c6d44211979e43e01da21c4,6097795630363556682032,889128166323
0x0121cfe0aa4917f433ddc3a13c01d323b1b2fd92,18519236184296162559,6000328120
0x01334205b9f066e4c2511fbae6cb205431af999f,270454875217032394635,1
0x013c0cac38099301b4fab7b4c67886ff6aed5ef6,4143191269553916521583291,0
0x016b8ae3defab8580afb6d81884d7676e65110d1,1860263607772922990777,1086370087171
0x0189733378a65cee358d10129a4163593c660496,13940825228148863652,1
0x018d97b722db95e09423e531be79ea2256a2e34b,30813873243649193536204,504988026868
0x01a997db06a2cc70e24f38ddcfcf266c45820e1f,27881650456297727304,27881650456297727304
0x01ae4372ec8e582aec0080135f51859158d3de48,674588256253633013960,1
0x01c03cfbf086583672afb774f6939e352bbfc4e6,3557003416015359486858,0
0x01c91fe1945a8173438c736dc039975dc4648da6,13672190253257686499092,0
0x01dcec77c4e69c0a90886814baaaf7484f3ab94b,91783017356592496515002,0
0x0201e2ece02de037952e5418b6f4a8f2844e03aa,41502644598694034276,1
0x021d06a77200986baa11e41317d0fa4fbf7a9af5,62067896493795561129803,11
0x021f5fded49c2f3f1e1f33b3dc0d8daef5d02ddb,27881650456297727304,27881650456297727304
0x02269a002cf158f1ec9fda7d4083bfc6eb15d7c7,34828064417978177909,0
0x023e3b0b16045462937f46ec084f94a4005175c9,93173699662358601490,0
0x02523a373b747714f87350548a3a20492090883a,3596234263352920608804,0
0x0253157a2d59172cd5f8c791bf966a02f5a89f54,13940825228148863651,13940825228148863651
0x0264356a6a24a17751fada41f50108b779a4391f,27881650456297727303,1
0x0291eb432cb4a2613a7415018933e3db45bcd769,2080920275847423519590,1
0x02d4bc45e55f325a0a20f5831b60e1f55918aba8,12125614611420021911963,818181989924907507
0x02dc0090d287d54bed02754d7ae180ca13960719,46324637258646932918190,0
0x0300c1d2483f7884e3c65da6c9d4e42d142ce1f6,92758699628915022760174,0
0x030c9029c6388bf58efd9f4569b7cf8ad2baac01,51317533955606036176838,1
0x031065c8127c069cdeec7bb9b536060c95691068,13534095525528641289,0
0x0335b72579ecde83e82817e58c59d6d3cfe83b12,1524150422643625182455,1
0x033b9f3bab4061906da4ae060e3170c938e668f5,1399780631860596006,90682245975388295
0x0366a8539b1cb971ccbd16d6f13b78f5676ee259,970066970378410818989,1
0x03675e891562545aed3403c65b6055f776ad14ab,134791422073607405960,134791422073607405960
0x03810578e1d34510bbbafae8433312822f00c906,12306699912520371341253,506351077189
0x0384ea30c95a4d420b92e78aa5be0344c20cf409,146676652888654754757,1
0x03852b70885ba4548fc07c1ce4733e2b3cff7fb8,9967374338826450645704,0
0x03886be0e7c6c9a1ea5cd425e3196b046c7b0ae3,204903353331872895518,1
0x039559a41ca18220f769e7c95f2fbcf9f43880f4,6597765188123625209460,0
0x03bd9bcb5779d64c6711b8aa56be212e3550dc4a,14784319466749158687019,0
0x03df3e4dc8fbe086099242b6dd7c58118a33ad23,613527236421793334070,1
0x03f43678c3713f12c695f631d708c5ef64547ecb,120438249234299032667486,374381862751
0x03f93793e6f54a78d3839febd2c80e2ac48f56f7,6439599460855966460366,1
0x040e2ea1cd4d733b50c534991ba36de3965e6d0d,128072563124114407307,19761515997645509408248
0x0417fb247af04b9842992eed90f7cef591e2be88,23599070026005004779073,2
0x041c681f114fe96dbc1251d425e5d6197846aa28,100628746109064068231,0
0x0429788c51362d847fa958bfb7c0709d66f7260a,1102692119674441613195,1102692119674441613195
0x044029507dead3d43c889e76d852c149ba460084,599796835283965928,599796835283965928
0x0449262d2b3410fc9719f1cbca81d47ec28be0bf,27881650456297727304,0
0x044e0c5fea4f8f0b7a050474ed6c2ce65a1a8a77,44042434214355509826,44042434214355509826
0x046f91c46a03bfd4ba407fd545de311a9d7243cc,95647248666140762057868,1167737333113570514
0x0477c26b0815d34d3e9131cc83d86d511cf487ee,65037170396815754272,1
0x047ec60fe3f62009116daded57bf14bb225e0861,224571457619175363946,0
0x04a46a5901c13dfd53799130e7535542d4700c87,1435365559565326223962,0
0x04d3f873fb9b5502c638d03ff4f5c144b8d1b8ac,27881650456297727304,27881650456297727304
0x04db565233bbbc36b8d555d1784514df98840d85,820271806214629126129,0
0x04df0e912087941b60d905a788bbb092a540ec43,148343629484569350716321,77288550423365218213
0x04df939c4957667ac07d760cbb2303e42404db6b,27881650456297727304,27881650456297727304
0x04f9d0e2c911a1a8f0404be84623444e1360bf2f,118002743865884839608,0
0x04fa5c3869ded7d00f36f13597a2f46aee4c9220,37388260807617199694924,0
0x0501979c8b05e4d93cc826a2b448af401456464a,3800285531731473368051,37
0x050be54931fdcd6fcae1231965356d9279923c0d,287074440012163266960,1
0x050d190bfbe6777e41943019d2c82c6419512528,1235207225354377481989,8085973556493799607
0x050f788d09395724777a67dd08be127cf70dd238,200544899198188761,838514793049234239
0x052c68abe8e4bf0b78925e488b98f6fdc18a3af9,11395936593306223340419,0
0x0546af2f351e70a9e2a43d81f8098b6a572eef0c,58080954443685989603994,0
0x055fda7eb509cc338c898b0f698b7624387ab813,11404517774421439153,11404517774421439153
0x0567c478706ef12051b24952d5c6e718341d2a1d,3691816283387098623731,583193948560817087
0x05972e3b241c0a2f893710a878ee276986fcbf08,7039511301018053980706,59968107043598
0x059a15341f32369d277341579a852cef0d5b8eac,72573722145087540799,65
0x059d7f4e373a3e1a9b349aeb4289ada9c0facb74,3208294248831613165899,1
0x05bc0f1e20fa5c7b7a2fb4c5552d510fd0dbfbbb,142479044861413810498,0
0x05bdf051fd2bdd05d366ee1ae4c02733c6823cc6,20069240455523204312024,328163973152
0x05c0f2d1978a1da91e5d82b8935c610b3f93f36b,31293566579103883600567,10564142282686377
0x05c1a4cbd48c2f30549fd55a90f76943b9ca7c83,1237362179492196334410,0
0x05d22e6e638a97e1777d571810fe9fc802841810,25724185591306546407515,0
0x05db968edb9d0be0075a20fecdca3463183a37ec,1279310774946138718971,0
0x05de50c038c75f3ac39a6072486a5035bdac33f2,1384084246749218348102,1
0x0626961543cd733e9dd434a276331f359bee8b70,51934451256347369694320,1012126163199
0x062a88b09ddaa8babc527736c78b9e93786bad51,1237656336148096130325,0
0x0633a6b20f1541681466eff9cca3618cc318d722,127961825038314597974126,0
0x06584cc6398ab7404f97d3352cd436651f04e1b4,247021467096899820372,0
0x066d704e297bd3bbd887c42724c4e7fa9e5fb078,13311658629163932008375,0
0x068a01a3443df8230d423af83110d278d8dc9018,15484285896092237122205,1
0x0695396ac1bc01a6a940b4b13459ce9210ad9ed7,200045589228499155642525,200045589228499155642525
0x069a61da11cd6872a934586b2e6ee14bb6ac1bf0,63403832343544956790319,0
0x06ab719a55fee6e6159388dcdacd21cfbdafca79,2876904968855426477980,0
0x06ad4c7df686fc0c220c573fbba96b3abba5530d,78600010166711377382,78600010166711377382
0x06dbcb7b2962838cfebe1d02bf6c3f4352d074ad,61524964159134424319,53869430808799
0x06eee2b4c38d072cf0b2d78bd4e937ca7cdaa441,20256532256835420051,20256532256835420051
0x07143165741ed33af84b65b9df5ef96c66a554c1,3927679667781453699954,0
0x07247728632b7fe1b3a9497e1149f3db94ba88a3,131934179437874946471,131934179437874946471
0x07389ae2d08cce4f3722c2e5708408c04f9fe09d,28643063103447732851,28643063103447732851
0x075e72a5edf65f0a5f44699c7654c1a76941ddc8,847352814098143442116,0
0x0769a738da39c750bc23a8a67d49a6fcc1fd50fb,1258467728215772858288,1258467728215772858288
